36615,CHADEMO,50,27179
36616,TYPE_2,43,27179
36617,TYPE_2,7.2,27168
36618,TYPE_2,7.2,27168
36619,DC_COMBO_TYPE_2,50,27179
36620,TYPE_2,43,27173
36621,CHADEMO,50,27173
36622,CHADEMO,50,27170
36623,TYPE_2,43,27170
36624,DC_COMBO_TYPE_2,50,27170
36625,DC_COMBO_TYPE_2,50,27175
36626,TYPE_2,43,27175
36627,CHADEMO,50,27175
36628,DC_COMBO_TYPE_2,50,27174
36629,DC_COMBO_TYPE_2,50,27171
36630,CHADEMO,50,27171
36631,TYPE_2,43,27171
36632,DC_COMBO_TYPE_2,50,27178
36633,CHADEMO,50,27178
36634,TYPE_2,43,27178
36635,DC_COMBO_TYPE_2,50,27173
36636,CHADEMO,50,27176
36637,CHADEMO,50,27172
36638,DC_COMBO_TYPE_2,50,27172
36639,TYPE_2,43,27172
36640,TYPE_2,43,27176
36641,DC_COMBO_TYPE_2,50,27176
36642,CHADEMO,50,27177
36643,TYPE_2,43,27177
36644,DC_COMBO_TYPE_2,50,27177
36645,DC_COMBO_TYPE_2,50,27169
36646,CHADEMO,50,27169
36647,TYPE_2,43,27169
36648,DC_COMBO_TYPE_2,50,27181
36649,DC_COMBO_TYPE_2,50,27183
36650,CHADEMO,50,27181
36651,CHADEMO,50,27183
36652,TYPE_2,43,27181
36653,TYPE_2,7.2,27185
36654,TYPE_2,3.6,27185
36655,TYPE_2,43,27183
36656,TYPE_2,3.6,27184
36657,TYPE_2,7.2,27184
36658,TYPE_2,43,27182
36659,CHADEMO,50,27182
36660,DC_COMBO_TYPE_2,50,27180
36661,TYPE_2,7.2,27188
36662,TYPE_2,43,27180
36663,CHADEMO,50,27180
36664,TYPE_2,7.2,27186
36665,TYPE_2,7.2,27189
36666,TYPE_2,7.2,27187
36667,DC_COMBO_TYPE_2,50,27182
36668,DC_COMBO_TYPE_2,50,27192
36669,CHADEMO,50,27192
36670,TYPE_2,43,27192
36671,CHADEMO,50,27191
36672,TYPE_2,43,27190
36673,DC_COMBO_TYPE_2,50,27191
36674,TYPE_2,43,27191
36675,DC_COMBO_TYPE_2,50,27190
36676,CHADEMO,50,27190
36677,DC_COMBO_TYPE_2,50,27193
36678,CHADEMO,50,27193
36679,TYPE_2,43,27193
36680,DC_COMBO_TYPE_2,50,27194
36681,CHADEMO,50,27194
36682,TYPE_2,43,27194
36683,DC_COMBO_TYPE_2,50,27195
36684,CHADEMO,50,27195
36685,TYPE_2,43,27195
36686,DC_COMBO_TYPE_2,50,27196
36687,CHADEMO,50,27196
36688,DC_COMBO_TYPE_2,50,27197
36689,CHADEMO,50,27197
36690,TYPE_2,43,27197
36691,TYPE_2,43,27196
36692,DC_COMBO_TYPE_2,50,27198
36693,TYPE_2,43,27198
36694,CHADEMO,50,27198
36695,TYPE_2,43,27200
36696,DC_COMBO_TYPE_2,50,27199
36697,CHADEMO,50,27199
36698,TYPE_2,43,27199
36699,DC_COMBO_TYPE_2,50,27200
36700,CHADEMO,50,27200
36701,CHADEMO,50,27201
36702,DC_COMBO_TYPE_2,50,27201
36703,TYPE_2,43,27201
36704,DC_COMBO_TYPE_2,50,27202
36705,TYPE_2,43,27202
36706,CHADEMO,50,27202
36707,TYPE_2,43,27203
36708,CHADEMO,50,27203
36709,DC_COMBO_TYPE_2,50,27203
36710,DC_COMBO_TYPE_2,50,27204
36711,TYPE_2,43,27204
36712,CHADEMO,50,27204
36713,DC_COMBO_TYPE_2,50,27205
36714,CHADEMO,50,27205
36715,TYPE_2,43,27205
36716,DC_COMBO_TYPE_2,50,27206
36717,CHADEMO,50,27206
36718,TYPE_2,43,27206
36719,DC_COMBO_TYPE_2,50,27207
36720,CHADEMO,50,27207
36721,TYPE_2,43,27207
36722,TYPE_2,7.2,27209
36723,TYPE_2,7.2,27209
36724,TYPE_2,7.2,27208
36725,TYPE_2,7.2,27208
36726,TYPE_2,3.6,27210
36727,TYPE_2,3.6,27210
36728,TYPE_2,7.2,27211
36729,TYPE_2,7.2,27211
36730,TYPE_2,7.2,27212
36731,TYPE_2,7.2,27212
36732,TYPE_2,7.2,27213
36733,TYPE_2,7.2,27213
36734,TYPE_2,7.2,27214
36735,TYPE_2,7.2,27214
36736,TYPE_2,7.2,27215
36737,TYPE_2,7.2,27215
36738,TYPE_2,22,27216
36739,TYPE_2,22,27216
36740,TYPE_2,7.2,27217
36741,TYPE_2,7.2,27217
36742,TYPE_2,7.2,27218
36743,TYPE_2,7.2,27218
36744,TYPE_2,7.2,27219
36745,TYPE_2,7.2,27219
36746,TYPE_2,7.2,27220
36747,TYPE_2,7.2,27220
36748,TYPE_2,7.2,27221
36749,TYPE_2,7.2,27221
36750,TYPE_2,7.2,27222
36751,TYPE_2,7.2,27222
36752,TYPE_2,7.2,27223
36753,TYPE_2,7.2,27223
36754,TYPE_2,7.2,27224
36755,TYPE_2,7.2,27224
36756,TYPE_2,3.6,27225
36757,TYPE_2,3.6,27225
36758,TYPE_2,7.2,27227
36759,TYPE_2,7.2,27227
36760,TYPE_2,3.6,27226
36761,TYPE_2,3.6,27226
36762,TYPE_2,7.2,27232
36763,TYPE_2,7.2,27232
36764,TYPE_2,7.2,27233
36765,TYPE_2,7.2,27229
36766,TYPE_2,7.2,27234
36767,TYPE_2,3.6,27235
36768,TYPE_2,7.2,27231
36769,TYPE_2,7.2,27230
36770,TYPE_2,7.2,27228
36771,TYPE_2,7.2,27233
36772,TYPE_2,7.2,27229
36773,TYPE_2,7.2,27231
36774,TYPE_2,7.2,27234
36775,TYPE_2,7.2,27228
36776,TYPE_2,3.6,27235
36777,TYPE_2,7.2,27230
36778,TYPE_2,7.2,27239
36779,TYPE_2,7.2,27239
36780,TYPE_2,3.6,27236
36781,TYPE_2,3.6,27236
36782,TYPE_2,7.2,27238
36783,TYPE_2,3.6,27237
36784,TYPE_2,7.2,27238
36785,TYPE_2,3.6,27237
36786,DC_COMBO_TYPE_2,50,27240
36787,CHADEMO,50,27240
36788,TYPE_2,43,27240
36789,DC_COMBO_TYPE_2,50,27241
36790,CHADEMO,50,27241
36791,TYPE_2,43,27241
36792,DC_COMBO_TYPE_2,50,27242
36793,TYPE_2,43,27242
36794,CHADEMO,50,27242
36795,CHADEMO,50,27243
36796,DC_COMBO_TYPE_2,50,27243
36797,TYPE_2,43,27243
36798,DC_COMBO_TYPE_2,50,27244
36799,CHADEMO,50,27244
36800,TYPE_2,43,27244
36801,CHADEMO,50,27246
36802,DC_COMBO_TYPE_2,50,27245
36803,CHADEMO,50,27245
36804,DC_COMBO_TYPE_2,50,27246
36805,TYPE_2,43,27245
36806,TYPE_2,43,27246
36807,CHADEMO,50,27247
36808,TYPE_2,43,27247
36809,DC_COMBO_TYPE_2,50,27247
36810,DC_COMBO_TYPE_2,50,27248
36811,CHADEMO,50,27248
36812,TYPE_2,43,27248
36813,DC_COMBO_TYPE_2,50,27250
36814,CHADEMO,50,27250
36815,TYPE_2,43,27250
36816,DC_COMBO_TYPE_2,50,27251
36817,CHADEMO,50,27251
36818,TYPE_2,43,27251
36819,DC_COMBO_TYPE_2,50,27249
36820,CHADEMO,50,27249
36821,TYPE_2,43,27249
36822,DC_COMBO_TYPE_2,50,27252
36823,CHADEMO,50,27252
36824,TYPE_2,43,27252
36825,TYPE_2,43,27254
36826,DC_COMBO_TYPE_2,50,27255
36827,CHADEMO,50,27255
36828,CHADEMO,50,27254
36829,DC_COMBO_TYPE_2,50,27254
36830,TYPE_2,43,27255
36831,DC_COMBO_TYPE_2,50,27253
36832,CHADEMO,50,27253
36833,TYPE_2,43,27253
36834,TYPE_2,7.2,27256
36835,TYPE_2,7.2,27256
36836,TYPE_2,7.2,27257
36837,TYPE_2,7.2,27257
36838,TYPE_2,7.2,27258
36839,TYPE_2,7.2,27259
36840,TYPE_2,7.2,27259
36841,TYPE_2,7.2,27258
36842,TYPE_2,3.6,27260
36843,TYPE_2,3.6,27260
36844,TYPE_2,7.2,27263
36845,TYPE_2,7.2,27262
36846,TYPE_2,7.2,27262
36847,TYPE_2,3.6,27261
36848,TYPE_2,3.6,27261
36849,TYPE_2,7.2,27263
36850,TYPE_2,7.2,27264
36851,TYPE_2,7.2,27264
36852,TYPE_2,7.2,27265
36853,TYPE_2,7.2,27265
36854,TYPE_2,7.2,27266
36855,TYPE_2,7.2,27266
36856,TYPE_2,7.2,27267
36857,TYPE_2,7.2,27267
36858,TYPE_2,7.2,27269
36859,TYPE_2,7.2,27269
36860,TYPE_2,7.2,27270
36861,TYPE_2,7.2,27268
36862,TYPE_2,7.2,27268
36863,TYPE_2,7.2,27270
36864,TYPE_2,7.2,27271
36865,TYPE_2,7.2,27271
36866,TYPE_2,11,27272
36867,TYPE_2,11,27272
36868,TYPE_2,3.6,27273
36869,TYPE_2,3.6,27273
36870,TYPE_2,7.2,27275
36871,TYPE_2,7.2,27275
36872,TYPE_2,3.6,27276
36873,TYPE_2,7.2,27274
36874,TYPE_2,7.2,27274
36875,TYPE_2,3.6,27276
36876,TYPE_2,7.2,27277
36877,TYPE_2,7.2,27277
36878,TYPE_2,7.2,27278
36879,TYPE_2,7.2,27278
36880,TYPE_2,7.2,27279
36881,TYPE_2,7.2,27279
36882,TYPE_2,3.6,27281
36883,TYPE_2,7.2,27281
36884,TYPE_2,7.2,27280
36885,TYPE_2,7.2,27282
36886,TYPE_2,7.2,27282
36887,TYPE_2,7.2,27280
36888,DC_COMBO_TYPE_2,50,27283
36889,TYPE_2,43,27283
36890,CHADEMO,50,27283
36891,DC_COMBO_TYPE_2,150,27284
36892,CHADEMO,50,27284
36893,DC_COMBO_TYPE_2,150,27285
36894,CHADEMO,50,27285
36895,TYPE_2,7.2,27286
36896,TYPE_2,7.2,27286
36897,CHADEMO,50,27287
36898,DC_COMBO_TYPE_2,150,27287
36899,DC_COMBO_TYPE_2,150,27288
36900,CHADEMO,50,27288
36901,DC_COMBO_TYPE_2,150,27289
36902,CHADEMO,50,27289
36903,CHADEMO,50,27290
36904,DC_COMBO_TYPE_2,150,27290
36905,TYPE_2,7.2,27291
36906,TYPE_2,7.2,27291
36907,TYPE_2,7.2,27292
36908,TYPE_2,7.2,27292
36909,TYPE_2,7.2,27293
36910,TYPE_2,7.2,27293
36911,TYPE_2,7.2,27294
36912,TYPE_2,7.2,27294
36913,TYPE_2,7.2,27295
36914,TYPE_2,7.2,27295
36915,TYPE_2,7.2,27296
36916,TYPE_2,7.2,27296
36917,TYPE_2,7.2,27297
36918,TYPE_2,7.2,27297
36919,TYPE_2,7.2,27309
36920,TYPE_2,7.2,27298
36921,TYPE_2,7.2,27308
36922,TYPE_2,7.2,27306
36923,TYPE_2,7.2,27307
36924,TYPE_2,7.2,27307
36925,TYPE_2,7.2,27305
36926,TYPE_2,7.2,27304
36927,TYPE_2,7.2,27304
36928,TYPE_2,7.2,27310
36929,TYPE_2,7.2,27299
36930,TYPE_2,7.2,27299
36931,TYPE_2,7.2,27310
36932,TYPE_2,7.2,27305
36933,TYPE_2,7.2,27301
36934,TYPE_2,7.2,27301
36935,TYPE_2,7.2,27303
36936,TYPE_2,7.2,27303
36937,TYPE_2,7.2,27308
36938,TYPE_2,7.2,27298
36939,TYPE_2,7.2,27309
36940,TYPE_2,7.2,27302
36941,TYPE_2,7.2,27302
36942,TYPE_2,7.2,27306
36943,TYPE_2,7.2,27300
36944,TYPE_2,7.2,27300
36945,TYPE_2,7.2,27312
36946,TYPE_2,7.2,27312
36947,TYPE_2,7.2,27311
36948,TYPE_2,7.2,27311
36949,DC_COMBO_TYPE_2,50,27313
36950,CHADEMO,50,27313
36951,TYPE_2,43,27313
36952,TYPE_2,7.2,27314
36953,TYPE_2,7.2,27315
36954,TYPE_2,7.2,27315
36955,DC_COMBO_TYPE_2,50,27316
36956,TYPE_2,43,27316
36957,CHADEMO,50,27316
36958,DC_COMBO_TYPE_2,50,27317
36959,CHADEMO,50,27317
36960,TYPE_2,43,27317
36961,DC_COMBO_TYPE_2,50,27318
36962,CHADEMO,50,27318
36963,TYPE_2,43,27318
38194,TYPE_2,3,29778
38195,TYPE_2,3,29778
38196,DC_COMBO_TYPE_2,50,29779
38197,CHADEMO,50,29779
38198,TYPE_2,43,29779
38199,DC_COMBO_TYPE_2,50,29780
38200,CHADEMO,50,29780
38201,TYPE_2,43,29780
38202,TYPE_2,7.2,29781
38203,TYPE_2,7.2,29781
38204,TYPE_2,7,29782
38205,TYPE_2,7,29782
38206,DC_COMBO_TYPE_2,50,29783
38207,CHADEMO,50,29783
38208,TYPE_2,43,29783
38209,CHADEMO,50,29784
38210,TYPE_2,43,29784
38211,DC_COMBO_TYPE_2,50,29784
38212,CHADEMO,50,29785
38213,DC_COMBO_TYPE_2,50,29785
38214,TYPE_2,43,29785
38215,DC_COMBO_TYPE_2,50,29786
38216,CHADEMO,50,29786
38217,TYPE_2,43,29786
38218,DC_COMBO_TYPE_2,50,29787
38219,TYPE_2,43,29787
38220,CHADEMO,50,29787
38221,TYPE_2,7.2,29788
38222,TYPE_2,7.2,29788
38235,TYPE_2,7.2,29794
38236,TYPE_2,7.2,29794
38237,CHADEMO,50,29795
38238,DC_COMBO_TYPE_2,50,29795
38239,TYPE_2,43,29795
38240,TYPE_2,7,26912
38241,TYPE_2,7.2,29796
38242,TYPE_2,7.2,29796
38243,TYPE_2,7.2,29797
38244,TYPE_2,7.2,29797
38245,TYPE_2,7.2,29798
38246,TYPE_2,7.2,29798
38247,TYPE_2,7.2,29799
38248,TYPE_2,7.2,29799
38249,DC_COMBO_TYPE_2,50,29800
38250,CHADEMO,50,29800
38251,TYPE_2,43,29800
38252,DC_COMBO_TYPE_2,50,29802
38253,CHADEMO,50,29802
38254,TYPE_2,43,29802
38255,DC_COMBO_TYPE_2,50,29801
38256,CHADEMO,50,29801
38257,TYPE_2,43,29801
38258,DC_COMBO_TYPE_2,50,29803
38259,CHADEMO,50,29803
38260,TYPE_2,43,29803
38261,DC_COMBO_TYPE_2,50,29806
38262,TYPE_2,43,29806
38263,DC_COMBO_TYPE_2,50,29804
38264,CHADEMO,50,29804
38265,DC_COMBO_TYPE_2,50,29805
38266,CHADEMO,50,29805
38267,TYPE_2,43,29805
38268,CHADEMO,50,29806
38269,TYPE_2,43,29804
38270,DC_COMBO_TYPE_2,50,29810
38271,TYPE_2,43,29810
38272,DC_COMBO_TYPE_2,50,29809
38273,CHADEMO,50,29809
38274,TYPE_2,43,29809
38275,DC_COMBO_TYPE_2,50,29807
38276,CHADEMO,50,29807
38277,TYPE_2,43,29807
38278,CHADEMO,50,29810
38279,CHADEMO,50,29808
38280,DC_COMBO_TYPE_2,50,29808
38281,TYPE_2,43,29808
38282,DC_COMBO_TYPE_2,50,29811
38283,CHADEMO,50,29811
38284,TYPE_2,43,29811
38285,DC_COMBO_TYPE_2,50,29813
38286,CHADEMO,50,29813
38287,TYPE_2,43,29813
38288,DC_COMBO_TYPE_2,50,29812
38289,TYPE_2,43,29812
38290,CHADEMO,50,29812
38291,DC_COMBO_TYPE_2,50,29814
38292,TYPE_2,43,29814
38293,CHADEMO,50,29814
38294,DC_COMBO_TYPE_2,50,29815
38295,CHADEMO,50,29815
38296,TYPE_2,43,29815
38297,DC_COMBO_TYPE_2,50,29816
38298,CHADEMO,50,29816
38299,TYPE_2,43,29816
38300,DC_COMBO_TYPE_2,50,29817
38301,TYPE_2,43,29817
38302,CHADEMO,50,29817
38303,CHADEMO,50,29818
38304,DC_COMBO_TYPE_2,50,29818
38305,TYPE_2,43,29818
38306,DC_COMBO_TYPE_2,50,29819
38307,CHADEMO,50,29819
38308,TYPE_2,43,29819
38309,DC_COMBO_TYPE_2,50,29820
38310,TYPE_2,43,29820
38311,CHADEMO,50,29820
38312,CHADEMO,50,29821
38313,TYPE_2,43,29821
38314,DC_COMBO_TYPE_2,50,29821
38315,DC_COMBO_TYPE_2,50,29822
38316,CHADEMO,50,29822
38317,TYPE_2,43,29822
38318,DC_COMBO_TYPE_2,50,29826
38319,TYPE_2,43,29826
38320,CHADEMO,50,29826
38321,DC_COMBO_TYPE_2,50,29824
38322,CHADEMO,50,29824
38323,DC_COMBO_TYPE_2,50,29825
38324,CHADEMO,50,29825
38325,TYPE_2,43,29825
38326,DC_COMBO_TYPE_2,50,29823
38327,TYPE_2,43,29823
38328,CHADEMO,50,29823
38329,TYPE_2,43,29824
38330,TYPE_2,43,29827
38331,CHADEMO,50,29827
38332,DC_COMBO_TYPE_2,50,29827
38333,DC_COMBO_TYPE_2,50,29828
38334,TYPE_2,43,29828
38335,CHADEMO,50,29828
38336,DC_COMBO_TYPE_2,50,29829
38337,TYPE_2,43,29829
38338,CHADEMO,50,29829
38347,DC_COMBO_TYPE_2,50,29833
38348,CHADEMO,50,29833
38349,TYPE_2,43,29833
38350,TYPE_2,7,29834
38351,TYPE_2,7,29835
38352,TYPE_1,3,29835
38353,TYPE_2,7,29858
38354,TYPE_2,7,29839
38355,TYPE_2,7,29840
38356,TYPE_2,7,29854
38357,TYPE_2,7,29859
38358,TYPE_2,7,29846
38359,TYPE_2,7,29848
38360,TYPE_2,7,29842
38361,TYPE_2,7,29853
38362,TYPE_2,7,29836
38363,TYPE_2,7,29843
38364,TYPE_2,7,29838
38365,TYPE_2,7,29837
38366,TYPE_2,7,29849
38367,TYPE_2,7,29841
38368,TYPE_1,3,29858
38369,TYPE_1,3,29840
38370,TYPE_1,3,29839
38371,TYPE_1,3,29859
38372,TYPE_1,3,29854
38373,TYPE_1,3,29846
38374,TYPE_1,3,29848
38375,TYPE_1,3,29836
38376,TYPE_1,3,29843
38377,TYPE_1,3,29838
38378,TYPE_1,3,29837
38379,TYPE_1,3,29842
38380,TYPE_1,3,29853
38381,TYPE_1,3,29849
38382,TYPE_1,3,29841
38383,TYPE_2,7,29871
38384,TYPE_2,7,29872
38385,TYPE_2,7,29873
38386,TYPE_2,7,29870
38387,TYPE_2,7,29852
38388,TYPE_2,7,29876
38389,TYPE_2,7,29851
38390,TYPE_2,7,29856
38391,TYPE_2_FAST,22,29850
38392,TYPE_2,7,29874
38393,TYPE_2,7,29855
38394,TYPE_2,7,29869
38395,TYPE_2,7,29845
38396,TYPE_2,7,29860
38397,TYPE_2,7,29866
38398,TYPE_2,7,29861
38399,TYPE_2,7,29862
38400,TYPE_2,7,29865
38401,TYPE_2,7,29867
38402,TYPE_2,7,29868
38403,TYPE_2,7,29864
38404,TYPE_2,7,29857
38405,TYPE_2,7,29863
38406,TYPE_2,7,29847
38407,TYPE_2,7,29844
38408,TYPE_2,7,29875
38409,TYPE_1,3,29871
38410,TYPE_1,3,29873
38411,TYPE_1,3,29870
38412,TYPE_1,3,29876
38413,TYPE_1,3,29852
38414,TYPE_1,3,29869
38415,TYPE_1,3,29845
38416,TYPE_1,3,29860
38417,TYPE_1,3,29866
38418,TYPE_1,3,29861
38419,TYPE_1,3,29862
38420,TYPE_1,3,29872
38421,TYPE_1,3,29867
38422,TYPE_1,3,29865
38423,TYPE_1,3,29868
38424,TYPE_1,3,29864
38425,TYPE_1,3,29857
38426,TYPE_1,3,29874
38427,TYPE_1,3,29855
38428,TYPE_1,3,29851
38429,TYPE_1,3,29856
38430,TYPE_1,3,29844
38431,TYPE_1,3,29847
38432,TYPE_1,3,29863
38433,TYPE_1,3,29875
38434,TYPE_2,7,29877
38435,TYPE_2,7,29880
38436,TYPE_2,7,29879
38437,TYPE_2,7,29878
38438,TYPE_1,3,29877
38439,TYPE_1,3,29880
38440,TYPE_1,3,29878
38441,TYPE_1,3,29879
38442,TYPE_2,7,29881
38443,TYPE_2,7,29883
38444,TYPE_2,7,29882
38445,TYPE_1,3,29883
38446,TYPE_1,3,29881
38447,TYPE_1,3,29882
38448,TYPE_2,7,29884
38449,TYPE_2,7,29885
38450,TYPE_2,7,29886
38451,TYPE_1,3,29884
38452,TYPE_1,3,29885
38453,TYPE_1,3,29886
38454,TYPE_2,7,29891
38455,TYPE_1,3,29891
38456,TYPE_2,7,29890
38457,TYPE_1,3,29890
38458,TYPE_2,7,29887
38459,TYPE_1,3,29887
38460,TYPE_2,7,29889
38461,TYPE_1,3,29889
38462,TYPE_2_FAST,22,29888
38463,TYPE_2,7,29892
38464,TYPE_1,3,29892
38465,TYPE_2,7,29893
38466,TYPE_1,3,29893
38467,TYPE_2,7,29896
38468,TYPE_1,3,29896
38469,TYPE_2,7,29894
38470,TYPE_1,3,29894
38471,TYPE_2,7,29895
38472,TYPE_1,3,29895
38473,TYPE_2,7,29897
38474,TYPE_1,3,29897
38475,TYPE_2,7,29898
38476,TYPE_1,3,29898
38477,TYPE_1,3,29900
38478,TYPE_1,3,29901
38479,TYPE_2,7,29899
38480,TYPE_2,7,29901
38481,TYPE_2,7,29900
38482,TYPE_1,3,29899
38483,TYPE_2,7,29904
38484,TYPE_1,3,29904
38485,TYPE_2,7,29903
38486,TYPE_1,3,29903
38487,TYPE_2,7,29902
38488,TYPE_1,3,29902
38489,TYPE_2,7,29908
38490,TYPE_1,3,29908
38491,TYPE_2,7,29906
38492,TYPE_1,3,29906
38493,TYPE_2,7,29905
38494,TYPE_1,3,29905
38495,TYPE_2,7,29907
38496,TYPE_1,3,29907
38497,TYPE_2,7,29909
38498,TYPE_1,3,29909
38499,TYPE_2,7,29912
38500,TYPE_2,7,29911
38501,TYPE_1,3,29912
38502,TYPE_1,3,29911
38503,TYPE_2,7,29913
38504,TYPE_1,3,29913
38505,TYPE_1,3,29910
38506,TYPE_2,7,29910
38507,TYPE_2,7,29915
38508,TYPE_1,3,29916
38509,TYPE_1,3,29915
38510,TYPE_2,7,29916
38511,TYPE_1,3,29914
38512,TYPE_2,7,29914
38513,TYPE_2,7,29917
38514,TYPE_1,3,29917
38515,TYPE_2,7,29918
38516,TYPE_1,3,29918
38517,TYPE_1,3,29919
38518,TYPE_2,7,29920
38519,TYPE_1,3,29920
38520,TYPE_2,7,29919
38521,TYPE_2,7,29922
38522,TYPE_1,3,29921
38523,TYPE_2,7,29921
38524,TYPE_1,3,29922
38525,TYPE_2,7,29923
38526,TYPE_1,3,29923
38527,TYPE_2,7,29924
38528,TYPE_1,3,29924
38529,TYPE_2,7,29926
38530,TYPE_1,3,29926
38531,TYPE_2,7,29925
38532,TYPE_1,3,29925
38533,TYPE_2,7,29928
38534,TYPE_1,3,29928
38535,TYPE_2,7,29927
38536,TYPE_1,3,29927
38537,TYPE_2,7,29929
38538,TYPE_1,3,29929
38539,TYPE_2,7,29932
38540,TYPE_1,3,29932
38541,TYPE_2,7,29930
38542,TYPE_1,3,29930
38543,TYPE_2,7,29931
38544,TYPE_1,3,29931
38545,TYPE_2,7,29933
38546,TYPE_1,3,29933
38547,TYPE_2,7,29934
38548,TYPE_1,3,29934
38549,TYPE_2,7,29935
38550,TYPE_1,3,29935
38551,TYPE_2,7,29936
38552,TYPE_1,3,29936
38553,TYPE_2,7,29941
38554,TYPE_1,3,29941
38555,TYPE_2,7,29937
38556,TYPE_1,3,29937
38557,TYPE_2,7,29939
38558,TYPE_1,3,29939
38559,TYPE_2,7,29940
38560,TYPE_1,3,29940
38561,TYPE_2,7,29938
38562,TYPE_1,3,29938
38563,TYPE_2,7,29943
38564,TYPE_1,3,29943
38565,TYPE_2,7,29942
38566,TYPE_1,3,29942
38567,TYPE_2,7,29947
38568,TYPE_1,3,29947
38569,TYPE_2,7,29944
38570,TYPE_1,3,29944
38571,TYPE_2,7,29945
38572,TYPE_1,3,29945
38573,TYPE_2,7,29948
38574,TYPE_1,3,29948
38575,TYPE_2,7,29946
38576,TYPE_1,3,29946
38577,TYPE_2,7,29949
38578,TYPE_1,3,29949
38579,TYPE_2,7,29950
38580,TYPE_1,3,29950
38581,TYPE_2,7,29951
38582,TYPE_1,3,29951
38583,TYPE_2,7,29952
38584,TYPE_1,3,29952
38585,TYPE_2,7,29953
38586,TYPE_1,3,29953
38587,TYPE_2,7,29954
38588,TYPE_1,3,29954
38589,TYPE_2,7,29955
38590,TYPE_1,3,29955
38591,TYPE_2,7,29956
38592,TYPE_1,3,29956
38593,TYPE_2,7,29957
38594,TYPE_1,3,29957
38595,TYPE_2,7,29961
38596,TYPE_1,3,29961
38597,TYPE_2,7,29960
38598,TYPE_1,3,29960
38599,TYPE_2,7,29958
38600,TYPE_1,3,29958
38601,TYPE_2,7,29959
38602,TYPE_1,3,29959
38603,TYPE_2,7,29962
38604,TYPE_1,3,29962
38605,TYPE_2,7,29963
38606,TYPE_1,3,29963
38607,TYPE_2,7,29964
38608,TYPE_1,3,29964
38609,TYPE_2,7,29965
38610,TYPE_1,3,29965
38611,TYPE_2,7,29966
38612,TYPE_1,3,29966
38613,TYPE_2,7,29969
38614,TYPE_1,3,29969
38615,TYPE_2,7,29970
38616,TYPE_1,3,29970
38617,TYPE_2,7,29968
38618,TYPE_1,3,29968
38619,TYPE_2,7,29967
38620,TYPE_1,3,29967
38621,TYPE_2,7,29971
38622,TYPE_1,3,29971
38623,TYPE_2,7,29973
38624,TYPE_1,3,29973
38625,TYPE_2,7,29974
38626,TYPE_1,3,29974
38627,TYPE_2,7,29975
38628,TYPE_1,3,29975
38629,TYPE_2,7,29972
38630,TYPE_1,3,29972
38631,TYPE_2,7,29976
38632,TYPE_1,3,29976
38633,TYPE_2,7,29977
38634,TYPE_1,3,29977
38635,TYPE_2,7,29978
38636,TYPE_1,3,29978
38637,TYPE_2,7,29979
38638,TYPE_1,3,29979
38639,TYPE_2,7,29980
38640,TYPE_1,3,29980
38641,TYPE_2,7,29981
38642,TYPE_1,3,29981
38643,TYPE_1,3,29982
38644,TYPE_2,7,29982
38645,TYPE_2,7,29983
38646,TYPE_1,3,29983
38647,TYPE_2,7,29984
38648,TYPE_1,3,29984
38649,TYPE_2,7,29985
38650,TYPE_1,3,29985
38651,TYPE_1,3,29986
38652,TYPE_2,7,29986
38653,TYPE_2,7,29988
38654,TYPE_1,3,29988
38655,TYPE_2,7,29987
38656,TYPE_1,3,29987
38657,TYPE_2,7,29989
38658,TYPE_1,3,29989
38659,TYPE_2,7,29990
38660,TYPE_1,3,29990
38661,TYPE_2,7,29991
38662,TYPE_1,3,29991
38663,TYPE_1,3,29992
38664,TYPE_2,7,29993
38665,TYPE_1,3,29993
38666,TYPE_2,7,29992
38667,TYPE_2,7,29994
38668,TYPE_1,3,29994
38669,TYPE_2,7,29995
38670,TYPE_1,3,29995
38671,TYPE_2,7,29997
38672,TYPE_2,7,29996
38673,TYPE_1,3,29996
38674,TYPE_1,3,29997
38675,TYPE_1,3,29998
38676,TYPE_2,7,29998
38677,TYPE_1,3,29999
38678,TYPE_2,7,29999
38679,TYPE_2,7,30000
38680,TYPE_1,3,30000
38681,TYPE_2,7,30001
38682,TYPE_1,3,30001
38683,TYPE_2,7,30003
38684,TYPE_1,3,30003
38685,TYPE_2,7,30002
38686,TYPE_1,3,30002
38687,TYPE_2,7,30005
38688,TYPE_1,3,30005
38689,TYPE_2,7,30004
38690,TYPE_1,3,30004
38691,TYPE_2,7,30006
38692,TYPE_1,3,30006
38693,TYPE_2,7,30007
38694,TYPE_1,3,30007
38695,TYPE_2,7,30008
38696,TYPE_1,3,30008
38697,TYPE_2,7,30009
38698,TYPE_1,3,30009
38699,TYPE_2,7,30011
38700,TYPE_1,3,30011
38701,TYPE_2,7,30010
38702,TYPE_1,3,30010
38703,TYPE_2,7,30012
38704,TYPE_1,3,30012
38705,TYPE_2,7,30013
38706,TYPE_1,3,30013
38707,TYPE_2,7,30014
38708,TYPE_1,3,30014
38709,TYPE_2,7,30015
38710,TYPE_1,3,30015
38711,TYPE_2,7,30021
38712,TYPE_1,3,30021
38713,TYPE_2,7,30018
38714,TYPE_2,7,30022
38715,TYPE_1,3,30023
38716,TYPE_2,7,30017
38717,TYPE_2,7,30016
38718,TYPE_1,3,30020
38719,TYPE_1,3,30019
